applicationId,applicationName,applicationPublicId,"discoveredCountLicenseCritical","discoveredCountLicenseLow","discoveredCountLicenseModerate","discoveredCountLicenseSevere","discoveredCountOtherCritical",discoveredCountOtherLow,"discoveredCountOtherModerate","discoveredCountOtherSevere","discoveredCountQualityCritical","discoveredCountQualityLow","discoveredCountQualityModerate","discoveredCountQualitySevere","discoveredCountSecurityCritical","discoveredCountSecurityLow","discoveredCountSecurityModerate","discoveredCountSecuritySevere",evaluationCount,"fixedCountLicenseCritical",fixedCountLicenseLow,"fixedCountLicenseModerate",fixedCountLicenseSevere,fixedCountOtherCritical,fixedCountOtherLow,fixedCountOtherModerate,fixedCountOtherSevere,"fixedCountQualityCritical",fixedCountQualityLow,"fixedCountQualityModerate",fixedCountQualitySevere,"fixedCountSecurityCritical",fixedCountSecurityLow,"fixedCountSecurityModerate",fixedCountSecuritySevere,mttrCriticalThreat,mttrLowThreat,mttrModerateThreat,mttrSevereThreat,"openCountAtTimePeriodEndLicenseCritical","openCountAtTimePeriodEndLicenseLow","openCountAtTimePeriodEndLicenseModerate","openCountAtTimePeriodEndLicenseSevere","openCountAtTimePeriodEndOtherCritical","openCountAtTimePeriodEndOtherLow","openCountAtTimePeriodEndOtherModerate","openCountAtTimePeriodEndOtherSevere","openCountAtTimePeriodEndQualityCritical","openCountAtTimePeriodEndQualityLow","openCountAtTimePeriodEndQualityModerate","openCountAtTimePeriodEndQualitySevere","openCountAtTimePeriodEndSecurityCritical","openCountAtTimePeriodEndSecurityLow","openCountAtTimePeriodEndSecurityModerate","openCountAtTimePeriodEndSecuritySevere",organizationId,organizationName,timePeriodStart,"waivedCountLicenseCritical",waivedCountLicenseLow,"waivedCountLicenseModerate",waivedCountLicenseSevere,waivedCountOtherCritical,waivedCountOtherLow,waivedCountOtherModerate,waivedCountOtherSevere,"waivedCountQualityCritical",waivedCountQualityLow,"waivedCountQualityModerate",waivedCountQualitySevere,"waivedCountSecurityCritical",waivedCountSecurityLow,"waivedCountSecurityModerate","waivedCountSecuritySevere"
"2a091dd22af542e3be716ae28d87ccf6",GatekeeperPlugin,GatekeeperPlugin,0,0,0,0,0,1,2,0,0,19,0,0,15,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,1,2,0,0,19,0,0,15,0,0,5,"53a212ecf5db45ad9278667f0503b951",Auto,2020-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2a091dd22af542e3be716ae28d87ccf6",GatekeeperPlugin,GatekeeperPlugin,0,0,0,0,0,2,4,0,0,38,0,0,30,0,0,10,10,0,0,0,0,0,1,2,0,0,19,0,0,15,0,0,5,496539168,496539168,496539168,496539168,0,0,0,0,0,2,4,0,0,38,0,0,30,0,0,10,"53a212ecf5db45ad9278667f0503b951",Auto,2020-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2a091dd22af542e3be716ae28d87ccf6",GatekeeperPlugin,GatekeeperPlugin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,2,4,0,0,38,0,0,30,0,0,10,"53a212ecf5db45ad9278667f0503b951",Auto,2020-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0c662b722a874741bd8fb855802b13a7",phpapp3,phpapp3,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,2,6,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,1,,938770,1334625,2496592,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,"53a212ecf5db45ad9278667f0503b951",Auto,2020-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0c662b722a874741bd8fb855802b13a7",phpapp3,phpapp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,"53a212ecf5db45ad9278667f0503b951",Auto,2020-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2c41ac1b12d34f5ea590eed83d255d5d",php-app2,php-app2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,"53a212ecf5db45ad9278667f0503b951",Auto,2020-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2c41ac1b12d34f5ea590eed83d255d5d",php-app2,php-app2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,"53a212ecf5db45ad9278667f0503b951",Auto,2020-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2c41ac1b12d34f5ea590eed83d255d5d",php-app2,php-app2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,"53a212ecf5db45ad9278667f0503b951",Auto,2020-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56938dd030824924aa6042e72e1a9082",php-app,php-app,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,2658721,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,"53a212ecf5db45ad9278667f0503b951",Auto,2020-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56938dd030824924aa6042e72e1a9082",php-app,php-app,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,161550845,,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,2,"53a212ecf5db45ad9278667f0503b951",Auto,2020-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56938dd030824924aa6042e72e1a9082",php-app,php-app,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,2,"53a212ecf5db45ad9278667f0503b951",Auto,2020-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cf22354076f748a49dfb47627c8850e1",webwolf,webwolf,0,0,0,0,0,0,1,0,0,4,0,0,11,0,1,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14386990,,,14386990,0,0,0,0,0,0,1,0,0,4,0,0,10,0,1,20,"6d7b5653bcf94bda95ba3bd61167d904",Webgoat,2020-04-20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"cf22354076f748a49dfb47627c8850e1",webwolf,webwolf,0,0,0,0,0,0,2,0,0,8,0,0,22,0,2,42,3,0,0,0,0,0,0,1,0,0,4,0,0,10,0,1,20,300574087,329192797,329192797,314202044,0,0,0,0,0,0,2,0,0,8,0,0,21,0,2,41,"6d7b5653bcf94bda95ba3bd61167d904",Webgoat,2020-04-27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"cf22354076f748a49dfb47627c8850e1",webwolf,webwolf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,2,0,0,8,0,0,21,0,2,41,"6d7b5653bcf94bda95ba3bd61167d904",Webgoat,2020-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b47a2533598f48d892348f56284d1192",webgoat-legacy-ci,webgoat-legacy-ci,0,0,0,0,0,1,71,0,0,72,0,0,20,0,4,36,19,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,116843490,,2400961,,0,0,0,0,0,1,1,0,0,72,0,0,18,0,4,36,"6d7b5653bcf94bda95ba3bd61167d904",Webgoat,2020-04-20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"b47a2533598f48d892348f56284d1192",webgoat-legacy-ci,webgoat-legacy-ci,0,0,0,0,0,2,72,0,0,144,0,0,40,0,8,72,20,0,0,0,0,0,1,71,0,0,72,0,0,18,0,4,36,477626157,517713120,34543699,517713120,0,0,0,0,0,2,2,0,0,144,0,0,38,0,8,72,"6d7b5653bcf94bda95ba3bd61167d904",Webgoat,2020-04-27,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
